uni_name,degree,decision,ugrad_gpa,gre_verbal,gre_quant,gre_writing,status
University Of Pennsylvania (UPenn),PhD,True,3.9,155.0,165.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.64,152.0,168.0,3.0,International
University Of Pennsylvania (UPenn),PhD,True,3.99,170.0,165.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.7,165.0,163.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.64,159.0,163.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.54,164.0,154.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.84,158.0,159.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.96,170.0,163.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,4.0,163.0,170.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.86,152.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.81,165.0,160.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.98,169.0,159.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.5,149.0,169.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.0,163.0,160.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.65,163.0,163.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.98,166.0,167.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.84,159.0,158.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.83,161.0,163.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.86,165.0,168.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.95,159.0,168.0,5.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.85,154.0,170.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,False,3.8,142.0,170.0,2.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.91,163.0,168.0,3.5,American
University Of Pennsylvania (UPenn),PhD,False,3.82,165.0,162.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,4.0,163.0,170.0,5.5,American
University Of Pennsylvania (UPenn),MS,False,3.85,159.0,168.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.7,167.0,150.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.7,168.0,147.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.48,145.0,155.0,3.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.0,166.0,150.0,2.5,American
University Of Pennsylvania (UPenn),MS,True,3.6,161.0,152.0,4.5,American
University Of Pennsylvania (UPenn),MS,False,3.44,154.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.8,147.0,170.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.5,154.0,164.0,4.0,International
University Of Pennsylvania (UPenn),MS,False,3.0,154.0,162.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,4.0,152.0,163.0,3.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.97,149.0,170.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.42,154.0,145.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.5,170.0,148.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.5,164.0,165.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.3,164.0,164.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.91,155.0,168.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,False,3.5,152.0,165.0,3.5,International
University Of Pennsylvania (UPenn),MS,False,2.97,151.0,161.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.46,144.0,165.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.72,158.0,162.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.51,167.0,162.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.56,164.0,151.0,4.5,American
University Of Pennsylvania (UPenn),MS,False,3.5,158.0,165.0,4.5,International
University Of Pennsylvania (UPenn),MS,False,3.87,153.0,164.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.95,167.0,166.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.56,165.0,153.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.8,162.0,166.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.88,155.0,167.0,5.0,International
University Of Pennsylvania (UPenn),PhD,False,3.6,151.0,162.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.85,154.0,162.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.4,160.0,156.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,2.82,143.0,161.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.76,161.0,166.0,4.0,American
University Of Pennsylvania (UPenn),MS,False,3.6,147.0,164.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.67,165.0,170.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.49,159.0,160.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.4,162.0,162.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.58,153.0,169.0,4.5,International
University Of Pennsylvania (UPenn),MS,True,3.7,154.0,155.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.3,151.0,153.0,3.5,American
University Of Pennsylvania (UPenn),MS,True,3.3,151.0,153.0,3.5,American
University Of Pennsylvania (UPenn),MS,False,3.5,161.0,158.0,4.5,Other
University Of Pennsylvania (UPenn),MS,True,3.96,160.0,167.0,4.5,International
University Of Pennsylvania (UPenn),MS,False,3.25,162.0,154.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.47,165.0,165.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.43,165.0,165.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.44,154.0,168.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,4.0,162.0,147.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.97,170.0,170.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.2,153.0,152.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.81,170.0,170.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.94,165.0,159.0,6.0,American
University Of Pennsylvania (UPenn),PhD,True,3.51,167.0,152.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.67,155.0,166.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.69,163.0,157.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,4.0,155.0,160.0,5.0,International
University Of Pennsylvania (UPenn),PhD,False,3.8,159.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.86,163.0,163.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,2.99,167.0,168.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.66,155.0,161.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.7,164.0,155.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.3,159.0,161.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.6,164.0,161.0,5.0,American
University Of Pennsylvania (UPenn),MS,False,3.79,144.0,162.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.74,161.0,170.0,4.5,American
University Of Pennsylvania (UPenn),MS,False,3.55,150.0,161.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.68,164.0,153.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.65,166.0,165.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.96,161.0,166.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.4,153.0,161.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.5,149.0,165.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.83,166.0,170.0,4.5,International
University Of Pennsylvania (UPenn),MS,True,3.4,163.0,155.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.65,168.0,165.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.93,166.0,146.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.96,169.0,147.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.87,145.0,163.0,5.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.91,153.0,151.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.8,154.0,168.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.71,167.0,154.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.9,164.0,156.0,5.5,International
University Of Pennsylvania (UPenn),PhD,False,3.8,162.0,169.0,5.0,International
University Of Pennsylvania (UPenn),PhD,False,3.85,166.0,168.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.91,152.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.98,168.0,150.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.83,163.0,143.0,4.5,International
University Of Pennsylvania (UPenn),PhD,False,3.92,166.0,152.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.69,148.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.83,163.0,157.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.87,167.0,165.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.99,165.0,158.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,4.0,164.0,166.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.96,170.0,170.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.54,166.0,166.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.89,161.0,155.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.91,162.0,167.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.73,165.0,159.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.57,170.0,168.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.75,170.0,168.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.9,162.0,169.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.4,164.0,164.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.63,164.0,148.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,4.0,166.0,158.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.57,165.0,158.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.63,160.0,167.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.75,151.0,163.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.91,163.0,158.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.76,170.0,169.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.84,157.0,167.0,4.5,International
University Of Pennsylvania (UPenn),MS,True,3.96,164.0,157.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.16,159.0,161.0,3.5,American
University Of Pennsylvania (UPenn),MS,True,3.4,169.0,156.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.67,159.0,164.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.64,154.0,168.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.94,163.0,168.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.7,165.0,158.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.95,167.0,161.0,6.0,American
University Of Pennsylvania (UPenn),PhD,True,3.68,161.0,166.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.9,156.0,163.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.5,158.0,154.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.75,161.0,157.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.87,159.0,169.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.62,170.0,159.0,6.0,American
University Of Pennsylvania (UPenn),MS,True,3.7,165.0,158.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.91,165.0,162.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.5,151.0,170.0,3.0,International
University Of Pennsylvania (UPenn),PhD,True,3.97,144.0,169.0,3.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.9,157.0,166.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.72,167.0,163.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,3.9,158.0,155.0,4.0,American
University Of Pennsylvania (UPenn),MS,True,3.3,157.0,161.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.8,164.0,169.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.88,161.0,165.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,4.0,170.0,166.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.89,166.0,159.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,3.86,159.0,160.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.52,158.0,165.0,4.0,International
University Of Pennsylvania (UPenn),PhD,True,3.94,170.0,164.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.8,166.0,169.0,5.5,American
University Of Pennsylvania (UPenn),PhD,True,4.0,161.0,166.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.59,156.0,162.0,3.5,American
University Of Pennsylvania (UPenn),PhD,False,3.69,161.0,162.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.63,166.0,162.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.54,160.0,170.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.7,155.0,168.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.48,163.0,168.0,5.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.9,163.0,158.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.65,157.0,160.0,3.5,American
University Of Pennsylvania (UPenn),PhD,True,4.0,150.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.7,152.0,164.0,4.0,International with US Degree
University Of Pennsylvania (UPenn),PhD,True,3.76,169.0,166.0,6.0,American
University Of Pennsylvania (UPenn),PhD,False,3.7,157.0,155.0,3.5,American
University Of Pennsylvania (UPenn),PhD,False,3.6,158.0,152.0,5.0,American
University Of Pennsylvania (UPenn),PhD,False,3.74,161.0,162.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.91,170.0,163.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.8,165.0,166.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.64,157.0,167.0,3.5,International
University Of Pennsylvania (UPenn),PhD,True,3.65,156.0,161.0,4.0,American
University Of Pennsylvania (UPenn),PhD,True,3.58,164.0,163.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,3.94,162.0,166.0,5.0,American
University Of Pennsylvania (UPenn),PhD,True,3.94,167.0,167.0,6.0,International
University Of Pennsylvania (UPenn),PhD,True,4.0,164.0,170.0,5.0,International
University Of Pennsylvania (UPenn),PhD,True,4.0,165.0,164.0,4.5,American
University Of Pennsylvania (UPenn),PhD,True,4.0,168.0,169.0,5.5,American
University Of Pennsylvania (UPenn),MS,False,3.75,145.0,162.0,3.5,International
University Of Pennsylvania (UPenn),MS,False,3.25,163.0,170.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.83,168.0,151.0,3.5,Other
University Of Pennsylvania (UPenn),MS,True,3.52,155.0,169.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.96,159.0,164.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.61,151.0,165.0,3.5,International
University Of Pennsylvania (UPenn),MS,True,3.14,156.0,166.0,5.0,International
University Of Pennsylvania (UPenn),MS,True,3.14,156.0,166.0,5.0,International
University Of Pennsylvania (UPenn),MS,True,3.41,152.0,161.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.8,164.0,159.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.18,155.0,163.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.6,155.0,170.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.75,160.0,161.0,3.0,International
University Of Pennsylvania (UPenn),PhD,False,3.82,152.0,170.0,4.0,International
University Of Pennsylvania (UPenn),MS,True,3.37,164.0,156.0,4.0,American
University Of Pennsylvania (UPenn),PhD,False,3.33,160.0,163.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.61,166.0,167.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.85,157.0,169.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.53,144.0,161.0,3.0,International
University Of Pennsylvania (UPenn),MS,True,3.45,156.0,158.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.75,152.0,170.0,4.5,International
University Of Pennsylvania (UPenn),PhD,True,3.97,145.0,159.0,3.5,International
University Of Pennsylvania (UPenn),PhD,False,3.65,166.0,169.0,4.5,American
University Of Pennsylvania (UPenn),Other,True,3.54,152.0,152.0,4.5,International with US Degree
University Of Pennsylvania (UPenn),MS,True,3.63,168.0,156.0,5.5,American
University Of Pennsylvania (UPenn),MS,True,3.63,168.0,156.0,5.5,American
University Of Pennsylvania (UPenn),PhD,False,3.3,160.0,154.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.8,157.0,170.0,4.0,International
University Of Pennsylvania (UPenn),PhD,False,3.9,167.0,150.0,3.5,International with US Degree
University Of Pennsylvania (UPenn),PhD,False,3.6,162.0,165.0,4.5,American
University Of Pennsylvania (UPenn),MS,True,3.73,163.0,164.0,5.0,American
University Of Pennsylvania (UPenn),MS,True,4.0,144.0,159.0,3.0,International
University Of Pennsylvania (UPenn),PhD,True,4.0,160.0,166.0,4.5,American
University Of Pennsylvania (UPenn),PhD,False,3.92,168.0,152.0,6.0,American
University Of Pennsylvania (UPenn),PhD,True,3.5,160.0,160.0,4.5,American
